Resolution,Data_Rate(bps),Time(s)
16,6996664218.531328,1.009798288345337
16,6999556036.768599,1.0092830657958984
16,7001358800.322759,1.0092992782592773
16,6997458399.591539,1.0096609592437744
16,6998449196.847215,1.0096399784088135
16,6999312958.230009,1.0094819068908691
16,6997230713.74314,1.009634017944336
16,6999960458.400406,1.0092737674713135
16,7001235802.337287,1.0093743801116943
16,6996570037.14898,1.0098836421966553
16,7000357345.836906,1.0093038082122803
16,6998911924.666366,1.0094094276428223
16,6999358963.326862,1.009378433227539
16,6999912667.412071,1.009289026260376
16,6998565482.673882,1.0094928741455078
16,6999938486.049602,1.009422779083252
16,7001572603.427988,1.009293556213379
16,6999039729.542248,1.0093348026275635
16,6999684751.601061,1.009251356124878
16,6999094289.689078,1.0095720291137695
16,6999727885.731421,1.009589433670044
16,7000031147.53067,1.009242057800293
16,7001746312.957393,1.0092709064483643
16,6997263391.904739,1.0096125602722168
16,6998811846.639728,1.0094609260559082
16,7001749188.9841795,1.0093398094177246
16,6997831673.225186,1.009598731994629
16,7018516467.578365,1.0066232681274414
16,7001788364.057528,1.0093986988067627
16,6996872541.673066,1.0098495483398438
16,6999680684.420865,1.0092973709106445
16,6999388228.651916,1.0092666149139404
16,6997446435.509398,1.0097200870513916
16,6999469268.985374,1.0094223022460938
16,7000898021.424112,1.0095784664154053
16,6998002476.286692,1.0096015930175781
16,6999741793.429356,1.0092849731445312
16,6999363368.567288,1.0094327926635742
16,6998998374.047293,1.0094208717346191
16,6998995262.360856,1.0094308853149414
16,6999136597.416061,1.0092873573303223
16,6999291083.271734,1.009300947189331
16,7012953364.686609,1.007619857788086
16,6988019890.403325,1.0091769695281982
16,6999778919.640008,1.0093178749084473
16,7000357663.805667,1.0093204975128174
16,6999414694.089753,1.0095951557159424
16,6999476513.875705,1.0093698501586914
16,7000606872.023779,1.009610891342163
16,6997342289.769887,1.009657382965088
16,6999696082.640891,1.0093214511871338
16,7002342989.432229,1.0092542171478271
16,6996815502.130875,1.0097453594207764
16,6998593573.433766,1.0096478462219238
16,7001925946.079423,1.0093967914581299
16,6996893569.991134,1.0096790790557861
16,6999416599.691923,1.0092756748199463
16,6999031120.962476,1.0094006061553955
16,6995729678.555466,1.0099475383758545
16,6999671139.917975,1.0093178749084473
16,7001780297.75808,1.009317398071289
16,6997991642.818231,1.0095601081848145
16,7000043678.002076,1.0093753337860107
16,6997546418.204927,1.0096685886383057
